"경상북도","총자본형성",15629177,23657125,17849523,26295654,6.09,17415433,24499143,-3.89,12532763,16546471,-15.29,18126266,24741684,17.03,20393408,28312970,6.47,19011865,25623422,-4.24,22958040,31296353,8.84,22747125,29484636,-2.56,25708841,31877051,3.25,25146696,29288230,-3.27,24820606,28835539,-0.58,24502660,27520704,-1.64,30380686,31761788,5.26,25919177,26698618,-6.34,32274292,33488337,8.34,32725729,32834587,-0.72,33321331,33441123,0.66,33342382,33043873,-0.43,33973502,33602501,0.58,34327174,34327174,0.71,34876749,34703903,0.37,37736472,36601889,1.78,35906455,34157368,-2.29,35619177,33087621,-1.03,35770753,33007365,-0.08,37848931,33306253,0.31,44169066,36505741,3.21
"경상북도","재화와 서비스 순이출",-3982119,-2011964,-5784424,-2264019,-1.62,-1382490,-797154,16.18,3787960,697325,13.48,-756686,-165032,-8.59,-287435,477851,5.44,1216228,1254764,5.83,-893850,791609,-4.68,3873348,2845743,11.72,7005431,4121076,5.52,9327278,5592234,6.92,9394816,8446163,2.90,10637962,15006300,8.58,6752519,12870261,-2.86,12841370,15989763,4.37,11882504,13892897,-3.41,12154366,15965073,2.48,11972477,15903030,-0.62,13612517,16570254,0.72,17713762,20953015,4.86,16113772,16113772,-4.67,15914712,15851967,-0.25,12347068,10715287,-4.61,10078593,7733106,-2.70,5654681,7618105,-0.08,4698316,5352097,-2.11,4698830,5739749,0.32,-2472717,4481039,-1.10
"경상북도","통계상 불일치",281420,-653084,113162,-707980,0.10,-45094,-723237,0.28,-313562,-566591,0.25,54149,-112840,1.16,-75587,-784946,-1.35,-126609,-764268,0.08,-192386,-1132240,-0.57,81637,-972875,0.38,418799,-1748675,-1.06,86420,-649091,1.73,143669,-1096245,-0.56,117807,-1735136,-0.68,243217,-2132283,-0.40,-496872,-1929354,0.22,282169,-1746152,0.33,433254,-1836783,-0.04,366703,-2080302,-0.23,1360054,-189476,2.03,852755,-14252,0.29,-198962,-198962,-0.19,206088,-689503,-0.48,610373,-784763,-0.10,741782,1354651,2.01,868900,1591687,0.22,1520755,2213879,0.62,3144118,3383074,1.13,49235,265061,-2.98
"경상남도","지역내총생산에대한지출",50507378,68113992,55126907,72412697,6.31,62900923,79696351,10.06,37824113,47958037,-39.82,40626070,53563712,11.69,44406055,57821766,7.95,48912674,61928632,7.10,53736365,66357305,7.15,57189320,68827444,3.72,61723288,71667409,4.13,65411675,76018607,6.07,68983266,80266127,5.59,75474050,85284496,6.25,82448732,89539592,4.99,86011704,92664822,3.49,90168392,98297235,6.08,94329687,101258402,3.01,98371195,103911994,2.62,99701323,104475348,0.54,101055802,104843574,0.35,106590936,106590936,1.67,109338189,107343355,0.71,109492183,106561346,-0.73,110720199,107224316,0.62,114020931,109370902,2.00,110847012,103425415,-5.44,112949668,105384664,1.89,120060310,110265302,4.63
"경상남도","최종소비지출",23231775,43958257,26400860,47248811,3.44,29515187,49772852,2.56,21588844,33830719,-15.03,24189954,37047217,5.43,27332551,40057455,4.84,30032994,41945061,2.90,33493585,45283216,4.89,34842323,45530223,0.34,36437854,46088472,0.75,39422497,48561647,3.17,42022408,50803814,2.78,44758255,52976526,2.61,48308052,54666645,1.89,50245416,55563011,0.96,53809465,58342801,2.92,57263262,59910285,1.60,59777246,61513904,1.62,62421087,63860764,2.32,64657764,65244583,1.36,67493696,67493696,2.21,69821617,68978968,1.39,72713055,70557606,1.46,75782497,72705076,2.02,78948472,75465120,2.60,77959589,73724931,-1.60,82429876,76132752,2.30,90247084,80052019,3.76
"경상남도","총자본형성",13997056,21946330,14582745,22309471,0.46,16881391,24129953,2.16,9650077,13458389,-11.87,11548692,16807643,6.35,13617528,19585158,4.70,14842483,20589890,1.57,16590001,22419888,2.70,18417996,23451056,1.42,21668768,26632522,4.37,20059730,22690015,-5.20,23091235,25764343,4.16,25498720,27434175,2.17,31480191,32860251,6.68,22902120,24404929,-9.82,27575289,28760766,4.75,29828545,29922960,1.24,31215984,31377381,1.54,32004588,31739400,0.37,32057235,31637822,-0.10,34507445,34507445,2.88,33898931,33598498,-0.85,37574983,36481216,2.66,37119835,35223720,-1.18,36150632,33506006,-1.63,34419056,31699266,-1.71,33855809,29963507,-1.70,39101626,32382358,2.42
"경상남도","재화와 서비스 순이출",12392776,1725507,13543930,2718547,3.29,16171099,5265532,5.61,6738406,2134897,-13.02,4693258,827930,-1.19,3358550,-343125,-0.58,3984703,904808,2.56,3745445,556542,0.09,3711010,1391846,1.57,3098557,595904,-0.63,5781329,5368236,6.74,3667098,3818076,-1.44,5039190,4873040,1.42,2328627,933211,-2.97,13304306,14106682,12.43,8250467,12201336,-1.67,6511526,12345339,0.29,6747646,11764532,-0.33,4553820,8914293,-2.91,4094785,7928069,-0.92,4320075,4320075,-3.66,5874329,4844664,0.49,-1603070,-773856,-4.97,-2808576,-112874,0.67,-1563322,1798006,1.73,-1016228,31743,-1.40,-4295845,733791,0.61,-9314353,421841,-0.46
"경상남도","통계상 불일치",885771,-36907,599372,-727184,-0.88,333246,-1078834,-0.27,-153214,-401197,0.09,194166,106466,1.10,97426,-444090,-1.00,52494,-444033,0.07,-92666,-804706,-0.52,217991,-568302,0.39,518109,-850058,-0.36,148119,54909,1.36,202525,113105,0.09,177885,149121,0.05,331862,-378120,-0.61,-440138,-475705,-0.08,533171,-405783,0.08,726354,-549275,-0.11,630319,-798422,-0.21,721828,2823,0.77,246018,22331,0.02,269720,269720,0.24,-256688,-78775,-0.33,807215,51625,0.12,626443,-906632,-0.89,485149,-1689095,-0.69,-515405,-2384381,-0.73,959828,-1697531,0.69,25953,-2992941,-1.09
"제주특별자치도","지역내총생산에대한지출",4398940,7450774,4678669,7641803,2.56,5074735,8057569,5.44,4941918,7456360,-7.46,5371842,7957145,6.72,5750554,8587855,7.93,6102677,9200210,7.13,6877657,9693184,5.36,7425866,9960579,2.76,8144202,10579746,6.22,8452138,10530282,-0.47,8699945,10740812,2.00,9308795,11335159,5.53,9602448,11450325,1.02,10595922,12158772,6.19,11158882,12380394,1.82,12207092,13231976,6.88,13193136,14067649,6.32,13960947,14763437,4.95,15147843,15785920,6.93,16946709,16946709,7.35,18719373,18307842,8.03,19981072,19144657,4.57,20051121,18968300,-0.92,20308737,19186190,1.15,19615758,17957495,-6.40,20187503,18173026,1.20,21048109,19003180,4.57
"제주특별자치도","최종소비지출",3114638,5830520,3568080,6370055,6.55,3916074,6589085,2.62,3820246,5996369,-6.94,4294320,6586093,7.60,4825335,7035702,5.46,5382661,7503036,5.57,6135371,8238056,8.64,6401948,8326234,0.95,6545094,8197019,-1.34,7185181,8759674,5.52,7624359,9134305,3.64,8093565,9499147,3.50,8655237,9703743,1.87,9022733,9939867,2.19,9656952,10430209,4.20,10292516,10688719,2.14,11146589,11468329,6.15,11610309,11891758,3.12,12307795,12395549,3.52,13138943,13138943,4.87,13875162,13697546,3.30,14852690,14313799,3.33,15847667,15029601,3.72,16733675,15771959,3.90,16699508,15655817,-0.61,17783578,16270654,3.34,19721517,17248687,5.30
"제주특별자치도","총자본형성",1259068,2263116,1465478,2578404,3.99,1668137,2724630,1.78,1335731,2091367,-7.64,1563086,2512651,5.44,1845521,2908156,4.58,2041333,3086224,1.97,2143135,3139001,0.57,2453107,3439065,2.98,2741865,3677504,2.29,2826985,3744281,0.61,2802058,3651109,-0.83,3029614,3832842,1.60,2824014,3258286,-4.88,3241284,3610412,3.18,3637053,3876736,2.26,4360298,4497288,5.22,4897611,4981825,3.85,5153435,5253243,2.02,5499022,5559461,2.15,6443684,6443684,5.77,7849842,7812192,8.08,8794113,8534182,3.88,7868607,7443031,-5.63,7442141,6871577,-3.01,6537038,5972421,-4.80,6211012,5373624,-3.34,6523776,5300982,-0.42
"제주특별자치도","재화와 서비스 순이출",-72813,-108034,-426360,-160147,-7.51,-545888,-158883,2.13,-225287,-123544,6.60,-544783,-153694,-7.14,-969746,-266776,-1.38,-1375815,-309010,-1.09,-1446300,-340260,-2.99,-1509982,-353051,-1.00,-1263323,-354288,5.36,-1638880,-437126,-7.45,-1796928,-981263,-1.01,-1868230,-2227264,-0.40,-1932092,-1678594,4.97,-1677255,-1571579,1.07,-2280905,-2039265,-4.12,-2552535,-2001022,0.17,-2929040,-2396737,-3.33,-2840775,-2384558,-0.09,-2755743,-2270903,0.67,-2793803,-2793803,-3.82,-3258610,-3275728,-2.84,-3747016,-3789389,-2.73,-3732726,-3426831,1.85,-3966467,-3208418,1.09,-3919619,-3232594,0.01,-4006336,-2830125,2.16,-5199512,-2629342,0.92
"제주특별자치도","통계상 불일치",98047,199895,71471,166220,-0.47,36412,86268,-1.09,11228,125589,0.52,59219,192615,0.81,49444,143258,-0.74,54498,206460,0.68,45451,135041,-0.86,80793,120059,-0.18,120566,111571,-0.09,78852,202758,0.86,70456,226069,0.20,53846,321933,0.83,55289,219871,-0.95,9160,201044,-0.25,145782,143550,-0.51,106813,61762,-0.65,77976,11165,-0.35,37978,-7244,-0.10,96769,75704,0.58,157885,157885,0.53,252979,73832,-0.50,81285,82491,0.09,67573,-81804,-0.86,99388,-241737,-0.83,298831,-418118,-1.01,199249,-606511,-0.96,2328,-876742,-1.23
